price_response_feature_id,company_id,ticker,event_type,event_id,event_effective_at,event_effective_session,reaction_session,reaction_open_at
4751,851,HPE,CATALYST,11966,2026-08-25T16:54:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4752,645,IBKR,CATALYST,11977,2026-08-25T18:09:51+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4753,101,JAZZ,CATALYST,11980,2026-08-25T18:23:03+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4754,102,JNJ,CATALYST,11981,2026-08-25T18:10:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4756,103,JPM,CATALYST,11984,2026-08-25T17:52:32+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4758,111,LLY,CATALYST,12023,2026-08-25T17:14:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4759,529,LNG,CATALYST,12025,2026-08-25T16:14:56+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4761,821,MNST,CATALYST,12027,2026-08-25T17:06:29+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4765,136,OPY,CATALYST,12030,2026-08-24T17:57:37+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
4767,743,PAA,CATALYST,12035,2026-08-25T17:54:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4768,138,PEN,CATALYST,12037,2026-08-24T20:33:36+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
4769,573,PH,CATALYST,12038,2026-08-24T18:57:36+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
4774,597,ROST,CATALYST,12043,2026-08-25T17:51:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4782,895,TGTX,CATALYST,12053,2026-08-24T18:56:37+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
4785,491,V,CATALYST,12054,2026-08-25T17:10:10+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4789,187,XOM,CATALYST,12094,2026-08-25T18:04:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4793,7,AIZ,CATALYST,12097,2026-08-25T17:14:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4795,9,AMG,CATALYST,12098,2026-08-24T16:37:00+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
4796,661,AMN,CATALYST,12100,2026-08-25T16:35:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4812,256,CHEF,CATALYST,12127,2026-08-25T17:45:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4819,847,CTRN,CATALYST,12130,2026-08-25T20:30:05+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4821,516,CVX,CATALYST,12135,2026-08-25T21:42:23+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4826,58,DLR,CATALYST,12141,2026-08-25T16:12:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4828,849,DXPE,CATALYST,12145,2026-08-25T20:22:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4833,637,EQIX,CATALYST,12146,2026-08-24T15:56:37+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
4834,64,ET,CATALYST,12148,2026-08-25T17:54:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4838,67,FAF,CATALYST,12149,2026-08-24T18:20:00+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
4851,88,HCI,CATALYST,12174,2026-08-25T19:50:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4863,102,JNJ,CATALYST,12178,2026-08-25T19:21:14+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4865,103,JPM,CATALYST,12181,2026-08-25T21:53:21+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4869,111,LLY,CATALYST,12184,2026-08-25T21:37:58+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4872,370,LTH,CATALYST,12189,2026-08-25T18:12:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4876,821,MNST,CATALYST,12191,2026-08-25T17:45:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4877,853,MRVL,CATALYST,12192,2026-08-25T21:42:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4879,129,NVST,CATALYST,12242,2026-08-25T18:30:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4890,148,RGA,CATALYST,12248,2026-08-25T20:17:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4904,170,TXRH,CATALYST,12255,2026-08-25T18:56:05+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4906,671,VSXY,CATALYST,12257,2026-08-25T17:00:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4914,187,XOM,CATALYST,12260,2026-08-25T21:49:26+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4916,10,AMZN,CATALYST,12105,2026-08-25T21:56:46+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4918,168,TNK,CATALYST,12489,2026-08-25T18:33:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4921,480,TRU,CATALYST,12492,2026-08-25T18:38:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4926,940,U,CATALYST,12495,2026-08-25T17:09:09+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4927,581,UBER,CATALYST,12500,2026-08-25T19:00:25+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4930,769,USFD,CATALYST,12504,2026-08-25T16:00:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4934,817,VEEV,CATALYST,12506,2026-08-25T20:59:39+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4935,174,VLO,CATALYST,12508,2026-08-25T21:06:51+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4939,844,VNOM,CATALYST,12512,2026-08-25T19:10:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4940,493,VOYA,CATALYST,12513,2026-08-25T20:17:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4945,179,WAB,CATALYST,12516,2026-08-24T16:33:19+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
4948,942,WK,CATALYST,12517,2026-08-24T16:54:00+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
4950,730,WTW,CATALYST,12518,2026-08-25T18:00:04+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4953,929,YUM,CATALYST,12526,2026-08-25T18:51:24+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4954,506,YUMC,CATALYST,12527,2026-08-25T18:45:02+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4955,507,ZBH,CATALYST,12529,2026-08-25T17:08:39+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4959,433,RLI,CATALYST,12364,2026-08-25T21:34:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4967,721,RYAN,CATALYST,12369,2026-08-25T18:21:11+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4974,449,SE,CATALYST,12372,2026-08-25T16:44:11+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4983,837,SNOW,CATALYST,12384,2026-08-25T16:47:58+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4985,464,SPB,CATALYST,12387,2026-08-24T20:25:36+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
4986,886,SPGI,CATALYST,12388,2026-08-25T19:23:05+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
4996,472,SYF,CATALYST,12393,2026-08-25T17:00:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5002,476,TGT,CATALYST,12394,2026-08-25T19:48:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5004,477,THG,CATALYST,12419,2026-08-25T18:05:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5008,923,NAVN,CATALYST,12265,2026-08-25T18:55:47+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5015,621,NOG,CATALYST,12269,2026-08-25T19:10:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5016,903,NOMD,CATALYST,12271,2026-08-25T19:09:54+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5022,761,NU,CATALYST,12278,2026-08-25T15:39:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5024,407,OSK,CATALYST,12283,2026-08-25T17:16:58+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5029,716,PCG,CATALYST,12287,2026-08-25T18:00:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5034,417,PHM,CATALYST,12290,2026-08-25T19:02:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5035,418,PINS,CATALYST,12299,2026-08-25T19:23:05+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5038,880,PLTR,CATALYST,12304,2026-08-25T17:52:32+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5039,763,PM,CATALYST,12309,2026-08-25T17:20:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5040,532,PR,CATALYST,12311,2026-08-24T18:04:00+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
5041,145,PSX,CATALYST,12312,2026-08-25T15:57:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5044,574,QGEN,CATALYST,12316,2026-08-25T21:25:49+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5046,904,RCUS,CATALYST,12319,2026-08-24T19:12:26+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
5051,279,DE,CATALYST,12602,2026-08-25T17:16:58+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5053,518,DINO,CATALYST,12604,2026-08-25T17:20:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5056,283,DLTR,CATALYST,12605,2026-08-25T17:51:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5062,285,DRI,CATALYST,12608,2026-08-24T17:11:43+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
5063,286,DT,CATALYST,12611,2026-08-25T18:06:43+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5068,289,ECL,CATALYST,12621,2026-08-25T15:45:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5071,867,EFX,CATALYST,12622,2026-08-25T18:38:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5073,694,EHC,CATALYST,12623,2026-08-25T16:20:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5075,549,ELV,CATALYST,12625,2026-08-25T20:20:30+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5077,695,ENR,CATALYST,12628,2026-08-24T20:25:36+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
5081,302,EXPD,CATALYST,12632,2026-08-25T18:33:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5082,303,EXPE,CATALYST,12634,2026-08-25T18:19:01+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5085,696,FAST,CATALYST,12638,2026-08-25T20:22:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5090,1,A,CATALYST,12530,2026-08-25T21:50:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5092,672,ABBV,CATALYST,12533,2026-08-25T18:53:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5094,858,ADBE,CATALYST,12538,2026-08-25T19:39:30+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5095,194,ADP,CATALYST,12541,2026-08-25T18:38:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5098,599,AFRM,CATALYST,12547,2026-08-25T20:02:03+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5105,910,AMT,CATALYST,12557,2026-08-25T17:40:02+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5109,208,APD,CATALYST,12561,2026-08-25T17:40:03+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5111,209,APO,CATALYST,12564,2026-08-25T19:58:50+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5116,538,ASH,CATALYST,12567,2026-08-25T17:07:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5118,790,AVNT,CATALYST,12569,2026-08-25T17:07:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5119,215,AVTR,CATALYST,12574,2026-08-25T17:43:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5127,229,BIIB,CATALYST,12576,2026-08-25T20:59:39+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5130,238,BMY,CATALYST,12578,2026-08-25T20:16:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5131,240,BOX,CATALYST,12581,2026-08-25T17:19:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5132,242,BRO,CATALYST,12321,2026-08-25T17:44:58+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5136,245,BXP,CATALYST,12322,2026-08-25T17:02:07+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5144,251,CBRL,CATALYST,12335,2026-08-25T15:40:03+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5147,255,CHD,CATALYST,12336,2026-08-25T20:38:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5148,605,CHE,CATALYST,12340,2026-08-25T17:40:03+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5153,259,CLX,CATALYST,12341,2026-08-25T20:38:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5154,914,CMCSA,CATALYST,12345,2026-08-25T16:00:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5155,863,CMG,CATALYST,12346,2026-08-25T16:48:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5160,43,COP,CATALYST,12348,2026-08-25T21:10:02+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5163,267,CRGY,CATALYST,12350,2026-08-24T18:04:00+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
5173,278,DDS,CATALYST,12363,2026-08-25T16:00:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5187,327,HOG,CATALYST,12584,2026-08-25T19:06:55+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5189,556,HPQ,CATALYST,12585,2026-08-25T21:25:38+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5193,333,HSIC,CATALYST,12589,2026-08-25T17:40:03+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5200,340,IFF,CATALYST,12591,2026-08-25T19:42:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5212,357,JOYY,CATALYST,12597,2026-08-25T16:00:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5217,614,KKR,CATALYST,12420,2026-08-25T21:25:49+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5237,376,MCK,CATALYST,12427,2026-08-25T21:57:15+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5238,707,MCO,CATALYST,12432,2026-08-25T21:58:48+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5247,758,MMYT,CATALYST,12439,2026-08-25T15:30:06+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5248,384,MORN,CATALYST,12440,2026-08-25T18:36:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5249,120,MPC,CATALYST,12443,2026-08-25T16:35:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5255,551,FDX,CATALYST,12641,2026-08-25T19:03:18+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5256,804,MSFT,CATALYST,12456,2026-08-25T21:58:38+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5257,732,XYZ,CATALYST,12522,2026-08-25T18:16:26+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5258,393,NDAQ,CATALYST,12268,2026-08-25T19:55:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5259,372,LYFT,CATALYST,12426,2026-08-25T19:00:25+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5260,674,ADSK,CATALYST,12543,2026-08-25T17:30:22+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5262,808,NTNX,CATALYST,12273,2026-08-25T21:07:35+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5263,455,SJM,CATALYST,12375,2026-08-25T17:11:59+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5264,865,CRM,CATALYST,12354,2026-08-25T21:07:51+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5265,708,MDT,CATALYST,12438,2026-08-25T17:08:39+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5266,378,MDLZ,CATALYST,12435,2026-08-25T17:40:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5269,7,AIZ,CATALYST,12761,2026-08-26T18:19:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5270,8,ALSN,CATALYST,7668,2026-08-18T18:05:33+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
5271,201,AMCR,CATALYST,11889,2026-08-25T16:39:32+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5275,203,AMP,CATALYST,12768,2026-08-25T20:14:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5277,13,APH,CATALYST,12818,2026-08-26T19:13:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5279,634,ARMK,CATALYST,12821,2026-08-26T21:04:03+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5280,845,AUPH,CATALYST,10195,2026-08-20T18:23:00+02:00,2026-08-20,2026-08-20,2026-08-20T09:30:00-04:00
5283,512,BCPC,CATALYST,7809,2026-08-18T19:19:51+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
5284,24,BEN,CATALYST,12822,2026-08-26T19:46:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5289,32,CCEP,CATALYST,5679,2026-08-14T17:04:06+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
5290,33,CCK,CATALYST,9436,2026-08-19T21:34:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
5292,256,CHEF,CATALYST,12829,2026-08-26T19:10:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5296,264,CON,CATALYST,12831,2026-08-26T17:40:04+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5297,44,CPAY,CATALYST,12832,2026-08-26T16:11:13+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5298,543,CSW,CATALYST,12834,2026-08-26T19:31:13+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5302,944,DAVE,CATALYST,12852,2026-08-25T16:10:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5306,519,DVN,CATALYST,12854,2026-08-25T16:02:08+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5308,290,ECO,CATALYST,12856,2026-08-25T21:11:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5311,850,EIX,CATALYST,12858,2026-08-26T18:52:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5312,520,EOG,CATALYST,11952,2026-08-25T17:17:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5315,892,EVER,CATALYST,11955,2026-08-24T21:21:36+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
5316,66,EW,CATALYST,12862,2026-08-26T15:53:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5317,918,EXEL,CATALYST,12642,2026-08-26T18:40:37+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5320,776,FCFS,CATALYST,12644,2026-08-26T18:03:13+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5321,69,FHI,CATALYST,12645,2026-08-26T19:46:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5322,71,FLYW,CATALYST,10813,2026-08-21T17:47:47+02:00,2026-08-21,2026-08-21,2026-08-21T09:30:00-04:00
5323,73,FRO,CATALYST,10814,2026-08-21T21:39:26+02:00,2026-08-21,2026-08-21,2026-08-21T09:30:00-04:00
5324,552,FTDR,CATALYST,10817,2026-08-21T15:55:02+02:00,2026-08-21,2026-08-21,2026-08-21T09:30:00-04:00
5325,523,FTI,CATALYST,11825,2026-08-24T16:15:00+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
5326,76,FTNT,CATALYST,12646,2026-08-26T19:22:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5328,79,GEO,CATALYST,12648,2026-08-26T16:58:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5333,85,HAS,CATALYST,11965,2026-08-25T18:08:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5335,88,HCI,CATALYST,12174,2026-08-25T19:50:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5337,820,HNGE,CATALYST,7967,2026-08-19T18:55:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
5338,93,HUM,CATALYST,12653,2026-08-26T18:23:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5339,645,IBKR,CATALYST,12654,2026-08-26T19:45:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5340,96,INCY,CATALYST,11887,2026-08-24T17:27:00+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
5342,778,IOT,CATALYST,12659,2026-08-26T19:10:51+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5343,99,ITIC,CATALYST,5596,2026-08-14T19:45:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
5344,100,ITT,CATALYST,10277,2026-08-21T17:40:02+02:00,2026-08-21,2026-08-21,2026-08-21T09:30:00-04:00
5347,103,JPM,CATALYST,12674,2026-08-26T19:59:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5350,106,LAUR,CATALYST,9487,2026-08-20T17:40:03+02:00,2026-08-20,2026-08-20,2026-08-20T09:30:00-04:00
5351,108,LECO,CATALYST,12690,2026-08-26T16:35:13+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5352,109,LFST,CATALYST,12691,2026-08-26T15:37:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5356,379,MEDP,CATALYST,12694,2026-08-26T17:40:04+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5358,821,MNST,CATALYST,12191,2026-08-25T17:45:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5359,853,MRVL,CATALYST,12697,2026-08-26T20:08:04+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5360,129,NVST,CATALYST,12710,2026-08-26T16:17:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5364,136,OPY,CATALYST,12030,2026-08-24T17:57:37+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
5366,743,PAA,CATALYST,12035,2026-08-25T17:54:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5367,946,PARR,CATALYST,12863,2026-08-26T18:34:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5368,573,PH,CATALYST,12867,2026-08-26T20:19:17+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5370,425,PTGX,CATALYST,11250,2026-08-24T16:38:00+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
5373,148,RGA,CATALYST,12872,2026-08-26T18:17:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5375,533,RPRX,CATALYST,5537,2026-08-13T15:35:01+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
5377,153,SCHW,CATALYST,12875,2026-08-26T18:39:17+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5379,155,SHC,CATALYST,12882,2026-08-26T20:03:13+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5380,947,SMTC,CATALYST,12883,2026-08-26T18:15:33+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5381,158,SON,CATALYST,12903,2026-08-25T19:00:00+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5383,895,TGTX,CATALYST,12905,2026-08-26T18:40:37+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5388,170,TXRH,CATALYST,12255,2026-08-25T18:56:05+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
5390,175,VRTX,CATALYST,12908,2026-08-26T22:00:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5394,179,WAB,CATALYST,12916,2026-08-26T20:53:58+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5395,182,WELL,CATALYST,7918,2026-08-18T16:13:14+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
5396,183,WES,CATALYST,10132,2026-08-21T18:52:00+02:00,2026-08-21,2026-08-21,2026-08-21T09:30:00-04:00
5397,660,WMB,CATALYST,7382,2026-08-17T17:58:00+02:00,2026-08-17,2026-08-17,2026-08-17T09:30:00-04:00
5398,185,WST,CATALYST,12917,2026-08-26T17:27:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5402,188,XPEL,CATALYST,5546,2026-08-12T20:14:15+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
5404,672,ABBV,CATALYST,12938,2026-08-26T15:33:18+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5407,673,ACAD,CATALYST,11454,2026-08-24T16:04:00+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
5408,858,ADBE,CATALYST,12959,2026-08-26T17:49:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
5409,194,ADP,CATALYST,12541,2026-08-25T18:38:44+02:00,2026-08-25,2026-08-25,2026-08-25T09:30:00-04:00
